city|location|price|bedrooms|baths|size
Lahore|Johar Town Phase 2, Johar Town|27000000|5|5|1125
Lahore|Johar Town, Lahore|22500000|5|5|1125
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|51000000|5|6|4050
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|24500000|5|4|1800
Lahore|Askari 10 - Sector F, Askari 10|31500000|3|3|2250
Lahore|EME Society - Block E, EME Society|78000000|5|6|5400
Lahore|Allama Iqbal Town - Badar Block, Allama Iqbal Town|34000000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|79000000|5|6|4950
Lahore|DHA Phase 7, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 8 - Block S, DHA Phase 8|85000000|5|6|4500
Lahore|DHA Phase 7 - Block X, DHA Phase 7|50000000|3|4|4500
Lahore|DHA Phase 6, DHA Defence|99000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|120000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|92500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|60000000|4|5|2250
Lahore|Gulberg, Lahore|59000000|2|2|1935
Lahore|Bedian Road, Lahore|7900000|2|2|855
Lahore|DHA Phase 6, DHA Defence|190000000|6|7|4500
Lahore|DHA Phase 6 - Block J, DHA Phase 6|84500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|78000000|5|6|4500
Lahore|DHA Phase 8, DHA Defence|45500000|4|5|2250
Lahore|Dream Gardens Phase 2, Dream Gardens|40000000|6|6|2250
Lahore|Askari 11 - Sector B, Askari 11|38000000|3|4|2250
Lahore|DHA Phase 7, DHA Defence|85000000|5|6|4500
Lahore|Johar Town, Lahore|23000000|5|5|1125
Lahore|Johar Town, Lahore|23500000|5|5|1125
Lahore|DHA Phase 7 - Block U, DHA Phase 7|75000000|5|6|4500
Lahore|State Life Phase 1 - Block G, State Life Housing Phase 1|40000000|4|5|2250
Lahore|Rehman Gardens, Lahore|16500000|3|3|2025
Lahore|DHA 9 Town - Block A, DHA 9 Town|27000000|3|5|1125
Lahore|Askari 11 - Sector A, Askari 11|39000000|3|4|2250
Lahore|DHA Phase 8, DHA Defence|85000000|5|6|4500
Lahore|DHA Phase 1, DHA Defence|50000000|4|5|2250
Lahore|Askari 10 - Sector F, Askari 10|46500000|4|4|2700
Lahore|DHA Phase 7, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 2, DHA Defence|190000000|6|7|9000
Lahore|DHA Phase 5, DHA Defence|98000000|5|6|4500
Lahore|Askari 10 - Sector F, Askari 10|67000000|4|4|3825
Lahore|Askari 10 - Sector F, Askari 10|70000000|5|5|3825
Lahore|DHA Phase 6 - Block K, DHA Phase 6|77900000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|63500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|76000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|63500000|5|6|4500
Lahore|Central Park - Block A1, Central Park Housing Scheme|16000000|3|4|1125
Lahore|Bahria Town - Takbeer Block, Bahria Town - Sector B|41000000|3|4|2250
Lahore|Valencia Housing Society, Lahore|46500000|7|8|4500
Lahore|Bahria Orchard Phase 4, Bahria Orchard|6250000|1|1|495
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|13000000|2|2|1058
Lahore|Zaitoon Villas, New Lahore City - Block D|10500000|3|4|1125
Lahore|Johar Town, Lahore|26000000|5|5|1125
Lahore|Architects Engineers Housing Society, Lahore|33000000|5|5|2250
Lahore|Askari 11 - Sector A, Askari 11|39500000|3|4|2250
Lahore|DHA 9 Town - Block A, DHA 9 Town|26500000|3|4|1125
Lahore|Bahria Town - Usman Block, Bahria Town - Sector B|24000000|4|5|1800
Lahore|New Lahore City, Lahore|14500000|4|3|1125
Lahore|Bahria Town - Sector E, Bahria Town|7000000|1|1|608
Lahore|Askari 10 - Sector F, Askari 10|68500000|4|4|3825
Lahore|DHA Phase 6, DHA Defence|86000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|87500000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|98000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|95000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|92500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|103000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|95000000|5|6|4500
Lahore|DHA Phase 7 - Block X, DHA Phase 7|62700000|5|6|4500
Lahore|DHA Phase 6 - Block L, DHA Phase 6|76000000|5|6|5850
Lahore|DHA Phase 6, DHA Defence|230000000|6|6|9000
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|29000000|6|6|2250
Lahore|UET Housing Society - Block A, UET Housing Society|31000000|5|6|2250
Lahore|Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1|18200000|3|3|1192
Lahore|DHA Phase 6, DHA Defence|350000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|310000000|5|6|9000
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|17500000|3|5|1125
Lahore|Bahria Town - Sector E, Bahria Town|6500000|1|1|540
Lahore|Architects Engineers Housing Society, Lahore|35500000|5|5|2250
Lahore|Architects Engineers Housing Society, Lahore|36000000|5|5|2250
Lahore|Bahria Town - Sector E, Bahria Town|6200000|0|1|450
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|18600000|3|4|1125
Lahore|Valencia Housing Society, Lahore|60000000|5|6|4500
Lahore|Paragon City, Lahore|47500000|5|6|2250
Lahore|DHA Phase 6 - Block L, DHA Phase 6|97000000|5|6|4500
Lahore|DHA Phase 3 - Block Z, DHA Phase 3|200000000|7|8|18000
Lahore|DHA Phase 8, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|22500000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|87000000|5|6|4500
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|27000000|5|6|2430
Lahore|Shadab Garden, Lahore|16500000|5|6|1125
Lahore|Bahria Town - Ghouri Block, Bahria Town - Sector B|78000000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|77500000|6|7|4500
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|73500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|74000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|58500000|4|5|2250
Lahore|DHA Phase 5, DHA Defence|280000000|5|6|9000
Lahore|Zaitoon City, Lahore|8750000|0|0|675
Lahore|State Life Phase 1 - Block G, State Life Housing Phase 1|36000000|5|7|2250
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|59500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|61500000|5|6|4500
Lahore|Architects Engineers Housing Society, Lahore|37000000|5|5|2250
Lahore|Architects Engineers Housing Society, Lahore|36500000|5|5|2250
Lahore|Paragon City - Imperial 1 Block, Paragon City|45000000|4|5|2250
Lahore|Paragon City - Orchard 1 Block, Paragon City|47500000|5|6|2250
Lahore|Paragon City - Imperial Block, Paragon City|150000000|6|7|9000
Lahore|Paragon City - Imperial Block, Paragon City|27000000|4|5|1800
Lahore|Paragon City, Lahore|45000000|4|5|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|23000000|3|4|2250
Lahore|DHA Phase 3 - Block Z, DHA Phase 3|160000000|5|5|9000
Lahore|Architects Engineers Housing Society, Lahore|37500000|5|6|2250
Lahore|DHA Phase 1 - Block N, DHA Phase 1|65000000|4|5|4500
Lahore|Askari 11 - Sector B Apartments, Askari 11|25500000|3|4|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|26000000|4|3|2250
Lahore|Allama Iqbal Town, Lahore|55000000|5|6|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|25800000|3|3|2250
Lahore|DHA Phase 6 - Block D, DHA Phase 6|76600000|5|6|4500
Lahore|Gulberg, Lahore|16200000|0|1|652
Lahore|Central Park - Block A1, Central Park Housing Scheme|13500000|3|4|1125
Lahore|Bedian Road, Lahore|6500000|1|1|4500
Lahore|DHA Phase 6, DHA Defence|62500000|5|6|4500
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|17500000|3|4|1125
Lahore|DHA Phase 6 - Block E, DHA Phase 6|109000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|72500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|64900000|5|6|4500
Lahore|Park View City - Jade Extension Block, Park View City|20000000|4|4|1125
Lahore|Architects Engineers Housing Society, Lahore|50000000|5|5|4500
Lahore|Architects Engineers Housing Society, Lahore|52000000|5|5|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|52500000|4|5|2250
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|32500000|5|6|2250
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|30000000|5|6|2250
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|35500000|5|6|2250
Lahore|PIA Housing Scheme, Lahore|55000000|5|6|3375
Lahore|DHA 11 Rahbar Phase 2 - Block H, DHA 11 Rahbar Phase 2|23000000|3|4|1125
Lahore|Askari 10 - Sector B, Askari 10|42500000|4|5|2250
Lahore|Bedian Road, Lahore|27000000|4|5|2250
Lahore|Bedian Road, Lahore|6500000|1|1|4500
Lahore|Bedian Road, Lahore|13000000|4|4|1170
Lahore|Lake City - Sector M-7B, Lake City|23500000|4|5|1125
Lahore|Askari 11 - Sector B Apartments, Askari 11|25500000|3|3|2250
Lahore|Bedian Road, Lahore|52000000|1|2|36000
Lahore|DHA Phase 5, DHA Defence|39000000|6|7|2250
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|62900000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|65000000|5|6|4500
Lahore|PGECHS Phase 2, Punjab Govt Employees Society|53000000|8|6|4500
Lahore|Military Accounts Housing Society, Lahore|29000000|6|6|1800
Lahore|Bahria Town - Sector C, Bahria Town|36500000|5|7|2250
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|41000000|9|6|4500
Lahore|DHA 9 Town, DHA Defence|20500000|3|4|1125
Lahore|DHA Phase 5, DHA Defence|100000000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|50000000|4|5|2250
Lahore|Architects Engineers Housing Society, Lahore|55000000|5|5|4500
Lahore|Architects Engineers Housing Society, Lahore|56000000|5|5|4500
Lahore|PIA Housing Scheme, Lahore|52500000|5|6|3375
Lahore|DHA Phase 7 - Block W, DHA Phase 7|60000000|5|6|4500
Lahore|Raiwind Road, Lahore|7480000|1|1|450
Lahore|Shah Jamal, Lahore|25200000|1|1|1125
Lahore|Beach Resort, Raiwind Road|7480000|1|1|450
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|23000000|3|4|1125
Lahore|Bahria Town - Gulbahar Block, Bahria Town - Sector C|48000000|5|6|3600
Lahore|Bahria Town - Gardenia Block, Bahria Town - Sector C|19000000|3|4|1125
Lahore|Bahria Town - Chambelli Block, Bahria Town - Sector C|32000000|5|6|2250
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|23000000|3|4|1125
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|17500000|3|4|1125
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|23000000|3|4|1125
Lahore|Valencia Housing Society, Lahore|42500000|6|6|2250
Lahore|DHA Phase 4, DHA Defence|99000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|42000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|73500000|5|6|4500
Lahore|Lake City - Sector M-2, Lake City|58000000|6|7|4500
Lahore|State Life Housing Phase 1, State Life Housing Society|23500000|4|5|1350
Lahore|DHA Phase 3, DHA Defence|66500000|5|6|4500
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|12500000|3|4|675
Lahore|DHA Phase 7, DHA Defence|59500000|5|6|4500
Lahore|Bahria Town - Tulip Block, Bahria Town - Sector C|57500000|4|5|4500
Lahore|DHA Phase 6, DHA Defence|73000000|5|6|4500
Lahore|Johar Town, Lahore|20500000|5|5|1125
Lahore|DHA Phase 5, DHA Defence|65000000|5|6|2250
Lahore|Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal|32500000|5|6|2250
Lahore|UET Housing Society, Lahore|28500000|5|6|2250
Lahore|DHA 11 Rahbar, Lahore|26000000|4|4|1800
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|17500000|5|5|1125
Lahore|DHA 11 Rahbar, Lahore|17000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|109000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|109000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|95000000|6|7|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|72000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|120000000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|82500000|5|6|4500
Lahore|Model Town, Lahore|57500000|6|7|2250
Lahore|Bedian Road, Lahore|13000000|1|1|9000
Lahore|State Life Phase 1 - Block A, State Life Housing Phase 1|16000000|5|3|1125
Lahore|Bedian Road, Lahore|9500000|3|4|675
Lahore|Johar Town Phase 2 - Block R1, Johar Town Phase 2|20000000|4|5|788
Lahore|Military Accounts Society - Block D, Military Accounts Housing Society|25000000|5|6|2250
Lahore|Formanites Housing Scheme, Lahore|37500000|6|6|2250
Lahore|DHA Phase 7, DHA Defence|58500000|5|6|4500
Lahore|Faisal Town - Block C, Faisal Town|40000000|4|4|2250
Lahore|DHA Phase 6, DHA Defence|72500000|5|6|4500
Lahore|Model Town, Lahore|55000000|7|6|4500
Lahore|Fazaia Housing Scheme Phase 1 - Block G, Fazaia Housing Scheme Phase 1|33500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|92000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|58000000|4|5|2250
Lahore|Lake City - Sector M-5, Lake City|37000000|5|6|2250
Lahore|OLC - Block B, Overseas Low Cost|15000000|3|4|1125
Lahore|Low Cost - Block C, Low Cost Sector|21800000|3|5|1800
Lahore|Low Cost - Block C, Low Cost Sector|23000000|5|6|1800
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA 9 Town - Block B, DHA 9 Town|26000000|3|4|1125
Lahore|DHA Phase 1, DHA Defence|50000000|4|5|2250
Lahore|DHA Phase 8, DHA Defence|58000000|0|0|4500
Lahore|DHA Phase 6, DHA Defence|69000000|5|6|4500
Lahore|State Life Housing Society, Lahore|56000000|5|6|4500
Lahore|Gulshan-e-Lahore, Lahore|19500000|5|6|1125
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|29500000|5|6|2250
Lahore|Askari 11, Askari|28500000|3|4|2250
Lahore|DHA Phase 5, DHA Defence|39000000|6|7|2250
Lahore|DHA Phase 7, DHA Defence|59000000|5|6|4500
Lahore|Gulberg 2, Gulberg|34800000|3|3|1508
Lahore|Bahria Town - Umar Block, Bahria Town - Sector B|17500000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|80000000|5|6|4500
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|18500000|3|4|1125
Lahore|Johar Town Phase 2, Johar Town|46000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 6 - Block C, DHA Phase 6|99000000|6|7|4500
Lahore|DHA Phase 7, DHA Defence|66500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|130000000|6|7|4500
Lahore|Askari 10 - Sector F, Askari 10|85000000|5|6|3825
Lahore|AWT Phase 2 - Block C, AWT Phase 2|8500000|3|3|675
Lahore|DHA 9 Town, DHA Defence|17700000|3|5|1125
Lahore|DHA 9 Town, DHA Defence|20000000|3|5|1125
Lahore|DHA Phase 8, DHA Defence|48500000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|77500000|5|6|4500
Lahore|Askari 11, Askari|29000000|3|4|2250
Lahore|Bedian Road, Lahore|6500000|1|1|4500
Lahore|Bedian Road, Lahore|52000000|2|2|36000
Lahore|DHA Phase 3 - Block X, DHA Phase 3|68000000|6|7|4500
Lahore|DHA Phase 5, DHA Defence|87000000|7|8|6300
Lahore|DHA Phase 4, DHA Defence|50000000|8|9|4500
Lahore|DHA Phase 6, DHA Defence|28500000|3|4|1125
Lahore|State Life Housing Society, Lahore|135000000|6|7|9000
Lahore|Lake City - Sector M-1, Lake City|90000000|5|8|4500
Lahore|Canal Garden - Tip Sector, Canal Garden|13500000|3|4|1125
Lahore|SJ Garden, Bedian Road|11000000|3|4|1125
Lahore|Nespak Scheme Phase 1, College Road|210000000|7|8|13500
Lahore|Askari 10 - Sector F, Askari 10|50000000|4|5|2700
Lahore|DHA 9 Town - Block A, DHA 9 Town|24000000|3|4|1125
Lahore|DHA 9 Town - Block A, DHA 9 Town|24000000|3|5|1125
Lahore|DHA Phase 6, DHA Defence|72500000|5|6|4500
Lahore|Wapda Town, Lahore|65000000|7|6|4500
Lahore|DHA 9 Town, DHA Defence|17900000|3|4|1125
Lahore|DHA 11 Rahbar Phase 2 Extension - Block P, DHA 11 Rahbar Phase 2 Extension|21000000|3|4|1125
Lahore|DHA Phase 6 - Block F, DHA Phase 6|350000000|6|7|12150
Lahore|DHA Phase 6, DHA Defence|101500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|55000000|5|6|2250
Lahore|DHA Phase 1, DHA Defence|39500000|4|5|2250
Lahore|DHA Phase 2, DHA Defence|35000000|4|5|2250
Lahore|Canal Valley, Main Canal Bank Road|17500000|3|3|1125
Lahore|DHA Phase 6, DHA Defence|72000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|72500000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|71500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|79000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|73500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|72000000|5|6|4500
Lahore|DHA 9 Town - Block A, DHA 9 Town|25500000|3|4|1125
Lahore|Township - Sector C1, Township|28500000|6|6|2250
Lahore|Lake City - Sector M-7B, Lake City|22500000|0|0|1125
Lahore|Formanites Housing Scheme - Block A, Formanites Housing Scheme|39000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|26000000|3|3|1125
Lahore|Lake City - Sector M-1, Lake City|33000000|3|3|2250
Lahore|DHA Phase 5 - Block K, DHA Phase 5|49000000|5|5|2250
Lahore|Bahria Town - Sector C, Bahria Town|4000000|1|1|428
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|80000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|55000000|5|6|4500
Lahore|Chinar Bagh, Lahore|33000000|6|7|4500
Lahore|DHA 9 Town, DHA Defence|18800000|3|4|1125
Lahore|DHA 9 Town, DHA Defence|17500000|3|4|1125
Lahore|DHA 9 Town, DHA Defence|17000000|3|4|1125
Lahore|DHA Phase 1, DHA Defence|49000000|4|5|2250
Lahore|DHA Phase 3, DHA Defence|67500000|5|6|2250
Lahore|DHA 9 Town, DHA Defence|38500000|3|4|1800
Lahore|DHA 9 Town, DHA Defence|17500000|3|4|1125
Lahore|DHA Phase 8, DHA Defence|47500000|4|5|2250
Lahore|Paragon City, Lahore|75000000|5|6|4500
Lahore|Township Sector C2 - Block 1, Township - Sector C2|28500000|6|6|2250
Lahore|Askari 10 - Sector F, Askari 10|34000000|3|3|2250
Lahore|DHA Phase 6, DHA Defence|70000000|5|6|4500
Lahore|Sui Gas Housing Society, Lahore|65000000|5|5|4500
Lahore|Bridge Colony, Cantt|140000000|5|6|7200
Lahore|Khayaban-e-Amin - Block M, Khayaban-e-Amin|28000000|5|6|2250
Lahore|Johar Town, Lahore|32800000|5|5|2250
Lahore|Lake City - Sector M-3 Extension, Lake City|42000000|6|7|2250
Lahore|DHA 9 Town - Block B, DHA 9 Town|25000000|3|4|1125
Lahore|Bedian Road, Lahore|80000000|2|4|36000
Lahore|Palm City - Block A, Palm City|15000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|71900000|5|6|4500
Lahore|PAF Falcon Complex, Gulberg|83000000|5|6|4500
Lahore|Model Town, Lahore|235000000|6|6|8100
Lahore|DHA Phase 6, DHA Defence|73000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|51000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|160000000|6|7|9000
Lahore|DHA Phase 1, DHA Defence|180000000|5|6|9000
Lahore|DHA Phase 6 - Block F, DHA Phase 6|74900000|5|6|4500
Lahore|Johar Town Phase 2, Johar Town|25000000|5|6|1125
Lahore|DHA Phase 6, DHA Defence|41000000|3|4|1575
Lahore|DHA Phase 6, DHA Defence|42000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|41500000|3|4|1575
Lahore|DHA 9 Town, DHA Defence|16500000|3|4|1125
Lahore|Khayaban-e-Amin - Block M, Khayaban-e-Amin|28000000|5|5|2250
Lahore|Bedian Road, Lahore|29000000|5|6|2250
Lahore|Lake City - Sector M7 - Block A, Lake City - Sector M-7|29000000|4|5|1575
Lahore|DHA 9 Town, DHA Defence|20000000|3|4|1125
Lahore|Askari 11 - Sector B Apartments, Askari 11|28000000|3|3|2250
Lahore|DHA Phase 6, DHA Defence|64000000|5|6|4500
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|30000000|5|6|2250
Lahore|Bedian Road, Lahore|10800000|3|4|1125
Lahore|DHA Phase 7, DHA Defence|64900000|5|6|4500
Lahore|State Life Housing Society, Lahore|65000000|5|6|4500
Lahore|DHA Phase 8, DHA Defence|71000000|5|6|4500
Lahore|DHA Phase 5 - Block E, DHA Phase 5|92500000|5|6|4500
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|11500000|3|3|675
Lahore|DHA Phase 7, DHA Defence|55000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|105000000|5|5|4500
Lahore|Gulberg 2 - Block P, Gulberg 2|320000000|8|9|4500
Lahore|DHA Phase 6, DHA Defence|79000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|81500000|5|6|4500
Lahore|DHA Phase 5 - Block B, DHA Phase 5|125000000|6|7|4500
Lahore|DHA Phase 2, DHA Defence|219500000|6|7|9000
Lahore|DHA 9 Town, DHA Defence|18500000|3|5|1125
Lahore|DHA 9 Town, DHA Defence|18000000|3|5|1125
Lahore|DHA Phase 6, DHA Defence|48000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|45500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|142500000|7|8|9000
Lahore|PCSIR Housing Scheme Phase 2 - Block B, PCSIR Housing Scheme Phase 2|55000000|5|5|4500
Lahore|Johar Town Phase 2, Johar Town|4000000|1|1|450
Lahore|Johar Town Phase 1 - Block B3, Johar Town Phase 1|17000000|4|4|1125
Lahore|Johar Town Phase 1 - Block G, Johar Town Phase 1|40000000|4|4|2250
Lahore|Johar Town Phase 1, Johar Town|60000000|5|5|4500
Lahore|PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme|40000000|5|5|2025
Lahore|Askari 10 - Sector F, Askari 10|67500000|4|5|3825
Lahore|Johar Town Phase 2, Johar Town|42000000|5|5|2700
Lahore|State Life Phase 1 - Block A, State Life Housing Phase 1|16500000|3|4|1125
Lahore|DHA Phase 6 - Block L, DHA Phase 6|65000000|4|5|2250
Lahore|Bedian Road, Lahore|75000000|1|3|36000
Lahore|State Life Phase 1 - Block E, State Life Housing Phase 1|65000000|5|6|4500
Lahore|SJ Garden, Bedian Road|10800000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|87500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|83000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|83500000|5|6|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|71000000|5|6|4500
Lahore|Punjab Small Industries Colony, Lahore|55000000|8|9|3150
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|105000000|5|6|5400
Lahore|DHA Phase 5, DHA Defence|157500000|6|7|4500
Lahore|Johar Town Phase 2, Johar Town|27500000|5|6|1125
Lahore|Johar Town Phase 2, Johar Town|19000000|4|5|1125
Lahore|Main Boulevard Gulberg, Gulberg|2000000000|11|6|36000
Lahore|DHA Phase 6, DHA Defence|73500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|38500000|4|5|2250
Lahore|Johar Town Phase 1, Johar Town|40000000|5|5|2700
Lahore|Johar Town Phase 1 - Block G, Johar Town Phase 1|60000000|6|6|5400
Lahore|PIA Housing Scheme, Lahore|26000000|5|5|2250
Lahore|PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme|21500000|4|4|1012
Lahore|Wapda Town, Lahore|85000000|7|8|9000
Lahore|Johar Town Phase 2, Johar Town|26000000|5|5|1125
Lahore|Johar Town Phase 2, Johar Town|21000000|5|5|1125
Lahore|Bahria Town - Nargis Block, Bahria Town - Sector C|32500000|5|6|2250
Lahore|Bedian Road, Lahore|31200000|2|2|18000
Lahore|Bankers Avenue - Block H, Bankers Avenue Cooperative Housing Society|27000000|4|5|2250
Lahore|Bedian Road, Lahore|26000000|1|1|18000
Lahore|Central Park - Block A, Central Park Housing Scheme|27000000|5|6|2250
Lahore|Bankers Co-operative Housing Society, Lahore|21000000|3|4|1125
Lahore|Bahria Town - Talha Block, Bahria Town - Sector E|1750000|1|1|450
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|101000000|5|6|5400
Lahore|DHA Phase 6, DHA Defence|72500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|69500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|53000000|5|6|2250
Lahore|DHA Phase 1, DHA Defence|170000000|5|6|9000
